id_ords,data_provider,country,partner_product_category,product_category,brand,year_of_manufacture,repair_status,event_date,problem,translation,language
rcint_9407,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2008,End of life,2018-09-13,printer weigert,printer refuses,nl
rcint_9462,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Brother,????,Repairable,2018-09-15,Geen inkttoevoer,No ink supply,nl
rcint_9533,Repair Café International,NLD,Household appliances electric ~ Printer,Printer/scanner,HP,????,Fixed,2018-09-21,Doet het niet met nieuwe inktpatronen,Does not work with new cartridges,nl
rcint_957,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2003,Repairable,2017-05-06,los contact? Gebruiker gaat thuis proberen,loose contact? User going to try at home,nl
rcint_959,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2012,Repairable,2017-05-06,lekkend inktpatroon,leaking ink,nl
rcint_966,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2012,End of life,2017-05-06,Papierrol defect,faulty paper,nl
rcint_988,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2005,Fixed,2017-05-06,Zwarte cartridge droog/leeg,Black cartridge dry / empty,nl
rcint_989,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2012,Repairable,2017-05-06,?,?,en
rcint_9996,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2016,Repairable,2018-10-06,gaat niet aan,does not turn on,nl
rcwales_1012,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,Unknown,????,Unknown,2018-09-01,Printer ,Printer ,en
rcwales_1090,Repair Cafe Wales,GBR,Electrical ~ Printer,Printer/scanner,Epsom,????,End of life,2019-05-01,Printer Not printing blank ink,Printer Not printing blank ink,en
rcwales_1258,Repair Cafe Wales,GBR,IT/Phone ~ Cannon Printer,Printer/scanner,Canon,????,Fixed,2019-04-01,Cannon Printer Will not turn on,Cannon Printer Will not turn on,en
rcwales_1471,Repair Cafe Wales,GBR,Electrical ~ scanner,Printer/scanner,Unknown,????,Repairable,2019-10-01,scanner not working,scanner not working,en
rcwales_154,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,Unknown,????,Repairable,2017-09-01,Printer Doesn't print colour and greyscale is poor,Printer Doesn't print colour and greyscale is poor,en
rcwales_1737,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,Unknown,????,Fixed,2019-10-01,printer back won't close properly,printer back won't close properly,en
rcwales_1856,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,Unknown,????,End of life,2019-09-01,Printer not printing,Printer not printing,en
rcwales_19,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,Unknown,????,Fixed,2017-04-01,Printer is not feeding paper through or printing,Printer is not feeding paper through or printing,en
rcwales_1925,Repair Cafe Wales,GBR,IT/Phone ~ Printer / scanner,Printer/scanner,Unknown,????,End of life,2019-10-01,Printer / scanner stopped working,Printer / scanner stopped working,en
rcwales_2106,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,Cannon,????,Unknown,2019-05-01,Printer turns on but no conection to laptop,Printer turns on but no conection to laptop,en
rcwales_212,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,Unknown,????,End of life,2017-10-01,Printer turns on but ink cartridge stuck in middle,Printer turns on but ink cartridge stuck in middle,en
rcwales_230,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,Unknown,????,Repairable,2017-11-01,"Printer not working, possibly ink jets dried up","Printer not working, possibly ink jets dried up",en
rcwales_2412,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,Canon,????,Repairable,2019-07-01,printer will not turn on,printer will not turn on,en
rcwales_2485,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,HP,????,End of life,2019-10-01,printer Not picking up paper,printer Not picking up paper,en
rcwales_267,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,Unknown,????,Fixed,2017-11-01,Printer cartridge not moving,Printer cartridge not moving,en
rcwales_2707,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,HP,????,Fixed,2019-05-01,Printer Only Printing on Half a Page,Printer Only Printing on Half a Page,en
rcwales_2812,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,Canon,????,Repairable,2019-07-01,printer paper not loading,printer paper not loading,en
rcwales_2853,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,HP,????,Repairable,2019-09-01,printer no power,printer no power,en
rcwales_2906,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,Unknown,????,End of life,2019-10-01,printer not working,printer not working,en
rcwales_2931,Repair Cafe Wales,GBR,IT/Phone ~ Ink-jet printer,Printer/scanner,HP Deskjet,????,Fixed,2019-10-01,Ink-jet printer Paper feed defective,Ink-jet printer Paper feed defective,en
rcwales_2978,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,Unknown,????,Repairable,2019-11-01,Printer Not working,Printer Not working,en
rcwales_299,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,Unknown,????,Fixed,2017-12-01,Printer Thinks it doesn't have any ink in it- doesn't print,Printer Thinks it doesn't have any ink in it- doesn't print,en
rcwales_302,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,Unknown,????,Fixed,2017-12-01,Printer ,Printer ,en
rcwales_3057,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,Canon,????,Fixed,2019-11-01,printer clogged with ink?,printer clogged with ink?,en
rcwales_3058,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,HP,????,Unknown,2019-11-01,printer mains cable connection,printer mains cable connection,en
rcwales_310,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,Unknown,????,End of life,2018-03-01,Printer Doesnt work- major mechanical fault,Printer Doesnt work- major mechanical fault,en
rcwales_3317,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,HP 5520,????,End of life,2020-02-01,printer not printing,printer not printing,en
rcwales_3537,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,Epsom,????,Repairable,2020-01-01,printer does not print properly,printer does not print properly,en
rcwales_3541,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,Unknown,????,End of life,2020-01-01,printer ink is blocked,printer ink is blocked,en
rcwales_3895,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,Unknown,????,Unknown,2020-01-01,printer not printing,printer not printing,en
rcwales_3960,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,HP,????,End of life,2020-01-01,Printer Not picking up paper,Printer Not picking up paper,en
rcwales_3998,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,Unknown,????,Repairable,2020-03-01,Printer doesn't work,Printer doesn't work,en
rcwales_4058,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,Unknown,????,Fixed,2020-01-01,printer paper jamming,printer paper jamming,en
rcwales_4123,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,Unknown,????,End of life,2020-02-01,printer jammed,printer jammed,en
rcwales_4168,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,Dell,????,Repairable,2020-03-01,printer unprinted streak down page,printer unprinted streak down page,en
rcwales_4184,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,Canon,????,Repairable,2020-03-01,printer paper loading problem & jam,printer paper loading problem & jam,en
rcwales_4241,Repair Cafe Wales,GBR,Electrical ~ Printer,Printer/scanner,Unknown,????,End of life,2020-01-01,Printer Not switching on,Printer Not switching on,en
rcwales_4409,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,Epson,????,Unknown,2020-02-01,printer rejects ink cartridges,printer rejects ink cartridges,en
rcwales_4425,Repair Cafe Wales,GBR,IT/Phone ~ printer,Printer/scanner,Unknown,????,Unknown,2020-01-01,printer not loading paper,printer not loading paper,en
rcwales_505,Repair Cafe Wales,GBR,IT/Phone ~ Canon pixma printer,Printer/scanner,Unknown,????,Repairable,2018-04-01,Canon pixma printer Won't switch on after cleaning a paper jam,Canon pixma printer Won't switch on after cleaning a paper jam,en
rcwales_511,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,Unknown,????,Unknown,2018-04-01,Printer Printer does not print,Printer Printer does not print,en
rcwales_513,Repair Cafe Wales,GBR,IT/Phone ~ Laser printer,Printer/scanner,Unknown,????,Fixed,2018-04-01,"Laser printer When it starts printing, the paper feeds incorrectly and it gets stuck","Laser printer When it starts printing, the paper feeds incorrectly and it gets stuck",en
rcwales_556,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,Unknown,????,Repairable,2018-06-01,Printer Printer wont turn on,Printer Printer wont turn on,en
rcwales_584,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,Unknown,????,Fixed,2018-10-01,Printer Not printing correctly,Printer Not printing correctly,en
rcwales_89,Repair Cafe Wales,GBR,IT/Phone ~ Printer,Printer/scanner,Unknown,????,End of life,2017-06-01,Printer Printer head?,Printer Printer head?,en
restart_10106,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,2013,End of life,2018-11-10,Multiple error messages,Multiple error messages,en
restart_10157,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2018-11-10,problem with rollers,problem with rollers,en
restart_10318,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Unknown,2018-11-17,"Scanner not working:solution: The item was only a printer, with no scanning function","Scanner not working : solution: The item was only a printer, with no scanning function",en
restart_10616,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Fixed,2018-12-01,"The scanner function had stopped working. Copy funtion on the printer itself was working via touchscreen, so the accompanying laptop running Windows 10 was investigated. The printer driver was re-installed and this solved the problem. Defenestration is the only final solution to such problems.","The scanner function had stopped working. Copy funtion on the printer itself was working via touchscreen, so the accompanying laptop running Windows 10 was investigated. The printer driver was re-installed and this solved the problem. Defenestration is the only final solution to such problems.",en
restart_10803,The Restart Project,NOR,Printer/scanner,Printer/scanner,Nikon,2003,Fixed,2019-01-06,Will not connect to computer,Will not connect to computer,en
restart_10909,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,2015,Repairable,2019-01-13,not printing,not printing,en
restart_1095,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Repairable,2015-01-14,Printer - Bad connection to computer - Heartbreaking - spare is £2,Printer - Bad connection to computer - Heartbreaking - spare is £2,en
restart_10982,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Fixed,2019-01-19,Only scans quarter of page - advice given,Only scans quarter of page - advice given,en
restart_11017,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,End of life,2019-01-19,HP Printer: Won't print black ink:solution: Repair Not Possible,HP Printer: Won't print black ink : solution: Repair Not Possible,en
restart_11029,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2019-01-19,"Dell Printer/Scanner: Switches on, won't do anything else:solution: Parts Required","Dell Printer / Scanner: Switches on, won't do anything else : solution: Parts Required",en
restart_11077,The Restart Project,SWE,Printer/scanner,Printer/scanner,Unknown,2016,Repairable,2019-01-20,"Error 5100, cartridge stuck?","Error 5100, cartridge stuck?",en
restart_11123,The Restart Project,BEL,Printer/scanner,Printer/scanner,Canon,2014,Fixed,2019-01-26,paper pick-up : cleaned & degrease rollers,paper pick-up : cleaned & degrease rollers,en
restart_11166,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Repairable,2019-01-27,Apparent paper jam.  Faulty sensor.,Apparent paper jam.  Faulty sensor.,en
restart_11298,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,2017,End of life,2019-02-09,Not working,Not working,en
restart_11319,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,2014,End of life,2019-02-09,Ink has flooded.,Ink has flooded.,en
restart_11371,The Restart Project,BEL,Printer/scanner,Printer/scanner,Canon,????,Fixed,2019-02-09,papier blijft vastzitten,Paper gets stuck,nl
restart_11483,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Fixed,2019-02-16,Blocked ink/cleaned out ink and now works,Blocked ink / cleaned out ink and now works,en
restart_11526,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2019-02-16,Photocopier - black marks appear on copy,Photocopier - black marks appear on copy,en
restart_11612,The Restart Project,BEL,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2019-02-17,Fout melding - Error message,Error message - Error message,nl
restart_11714,The Restart Project,BEL,Printer/scanner,Printer/scanner,Canon,2017,Fixed,2019-02-22,paiper feeder,paper feeder,fr
restart_1190,The Restart Project,ITA,Printer/scanner,Printer/scanner,Unknown,????,End of life,2015-02-01,Printer,Printer,en
restart_11956,The Restart Project,BEL,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2019-03-09,"Printer, print niet meer. Koppen zuiver gemaakt en inktpatronen vervangen","Printer, print no more. Heads replaced pure and made cartridges",nl
restart_11994,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,2017,Fixed,2019-03-10,"Ink not printing correctly.  Ran cleaning cycle, wiped printhead on cloth and printed test patterns.","Ink not printing correctly.  Ran cleaning cycle, wiped printhead on cloth and printed test patterns.",en
restart_121,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Repairable,2013-08-18,Printer - Black cartridge not working - Deep clean needed,Printer - Black cartridge not working - Deep clean needed,en
restart_12101,The Restart Project,GBR,Printer/scanner,Printer/scanner,Samsung,2013,Repairable,2019-03-16,"won't switch on, lights blink","won't switch on, lights blink",en
restart_12109,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,2018,End of life,2019-03-16,"Brand new printer, grinding noise and won't print","Brand new printer, grinding noise and won't print",en
restart_1223,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,End of life,2015-02-17,Printer - Ink management -,Printer - Ink management -,en
restart_12230,The Restart Project,BEL,Printer/scanner,Printer/scanner,Canon,2014,Repairable,2019-03-23,"rinsing machanism broken, error code 5B02","rinsing machanism broken, error code 5B02",en
restart_12446,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2019-04-04,"Wi-fi issue. Advice given on use, solved","Wi-fi issue. Advice given on use, solved",en
restart_12511,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2019-04-06,"roller came out, needs put back in. Not seen due to time","roller came out, needs put back in. Not seen due to time",en
restart_1274,The Restart Project,GBR,Printer/scanner,Printer/scanner,Mustek,????,End of life,2015-03-21,"Scanner, won't connect to PC. Can't be fixed.","Scanner, won't connect to PC. Can't be fixed.",en
restart_1280,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,????,Fixed,2015-03-21,Printer. Not working. Cleaned. Needs test print.,Printer. Not working. Cleaned. Needs test print.,en
restart_12878,The Restart Project,SWE,Printer/scanner,Printer/scanner,Brother,2014,Fixed,2019-04-28,Not printing well. Needed cleaning.,Not printing well. Needed cleaning.,en
restart_13023,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,2017,Repairable,2019-05-11,Showing paper jam fault,Showing paper jam fault,en
restart_13123,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,2016,Repairable,2019-05-12,Ink head clogged.  Advice given.,Ink head clogged.  Advice given.,en
restart_13227,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Repairable,2019-05-18,No print. Test page blank. Need ink cartridges.,No print. Test page blank. Need ink cartridges.,en
restart_13234,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,End of life,2019-05-18,Not picking up paper.,Not picking up paper.,en
restart_13334,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2019-05-18,A3 printer - not printing,A3 printer - not printing,en
restart_1336,The Restart Project,ITA,Printer/scanner,Printer/scanner,Epson,????,End of life,2015-04-12,bloccata firmware,locked firmware,it
restart_13503,The Restart Project,BEL,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2019-05-25,"printer - werkt niet meer, foutcode B203","printer - no longer works, error code B203",nl
restart_13579,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2019-06-01,"Inside needs cleaning, ink clogged","Inside needs cleaning, ink clogged",en
restart_13588,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2019-06-01,Paper not feeding.,Paper not feeding.,en
restart_13690,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,2016,End of life,2019-06-08,Paper not feeding.  Part is broken internally,Paper not feeding.  Part is broken internally,en
restart_1418,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,????,Repairable,2015-05-09,Not working,Not working,en
restart_14272,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,2016,End of life,2019-07-21,said it had a jam when it did not,said it had a jam when it did not,en
restart_14348,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Repairable,2019-08-06,Inks dried not printing correctlyInk system requires cleaning. Time not available on this visit.,Inks dried not printing correctlyInk system requires cleaning. Time not available on this visit.,en
restart_14462,The Restart Project,IRL,Printer/scanner,Printer/scanner,Prusa,????,Fixed,2019-08-31,Clogged with PLA,Clogged with PLA,en
restart_14598,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,2007,Repairable,2019-09-08,Paper tray spring attachment broken - will not feed paper,Paper tray spring attachment broken - will not feed paper,en
restart_14664,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2019-09-14,Won't connect to laptop. All fixed and manual guidance read.,Won't connect to laptop. All fixed and manual guidance read.,en
restart_14702,The Restart Project,BEL,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2019-09-14,Power supply not working anymore - voeding werkt niet meer,Power supply not working anymore - food does not,nl
restart_14844,The Restart Project,ITA,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2019-09-28,It doesn't print,It doesn't print,en
restart_14857,The Restart Project,ITA,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2019-09-28,It doesn't print,It doesn't print,en
restart_14918,The Restart Project,NOR,Printer/scanner,Printer/scanner,HP,2019,Fixed,2019-09-28,Won't speak to laptop (wifi),Won't speak to laptop (wifi),en
restart_14937,The Restart Project,BEL,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2019-09-28,Papier blijft vaststeken + veel lawaai,Paper jams + a lot of noise,nl
restart_14938,The Restart Project,BEL,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2019-09-28,Foutmelding,error,nl
restart_14991,The Restart Project,ITA,Printer/scanner,Printer/scanner,Samsung,2016,Unknown,2019-09-29,doens't print,doens't print,en
restart_15054,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,2015,End of life,2019-10-05,electrical fault,electrical fault,en
restart_15059,The Restart Project,GBR,Printer/scanner,Printer/scanner,Brother,2018,Repairable,2019-10-05,switch not working,switch not working,en
restart_151,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,End of life,2013-09-14,Printer - Error message -,Printer - Error message -,en
restart_152,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,End of life,2013-09-14,Printer - Mechical problem -,Printer - Mechical problem -,vi
restart_1520,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Fixed,2015-07-11,Paper feed problem. Found a work-around,Paper feed problem. Found a work-around,en
restart_15225,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,2014,Repairable,2019-10-19,not feeding paper,not feeding paper,en
restart_15362,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,2014,End of life,2019-10-20,"non existant ""foreign object detected""","non existant ""foreign object detected""",en
restart_15396,The Restart Project,NOR,Printer/scanner,Printer/scanner,Canon,2014,Fixed,2019-10-21,Photo paper gets stuck when printing,Photo paper gets stuck when printing,en
restart_15447,The Restart Project,BEL,Printer/scanner,Printer/scanner,Unknown,2017,Fixed,2019-10-26,Printer does not while there is ink enoughcleaned contcats,Printer does not while there is ink enoughcleaned contcats,en
restart_15612,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,2017,Fixed,2019-11-02,Paper jam cleared. Paper seemed damp advised to keep in warm conditions,Paper jam cleared. Paper seemed damp advised to keep in warm conditions,en
restart_1566,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,End of life,2015-07-11,"Doesn't print. Software problem, Not able to repair.","Doesn't print. Software problem, Not able to repair.",en
restart_157,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Fixed,2013-09-26,Printer - Error message -,Printer - Error message -,en
restart_1571,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2015-07-11,Doesn't print. Needs more time and power supply.,Doesn't print. Needs more time and power supply.,en
restart_15731,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,2018,Repairable,2019-11-10,Startup issue.  MOtor diagnosed as being broken.  Advised to check if in warranty and take to original seller.,Startup issue.  MOtor diagnosed as being broken.  Advised to check if in warranty and take to original seller.,en
restart_15832,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,2016,Unknown,2019-11-16,"ink cartridge carriage not finding position, jumping along guide erratically","ink cartridge carriage not finding position, jumping along guide erratically",en
restart_15844,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,2017,Repairable,2019-11-16,scanner faulty,scanner faulty,en
restart_15867,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,2015,Fixed,2019-11-16,driver failure,driver failure,en
restart_15991,The Restart Project,BEL,Printer/scanner,Printer/scanner,Canon,????,End of life,2019-11-23,printer: strepen,Printer: stripes,nl
restart_16029,The Restart Project,ITA,Printer/scanner,Printer/scanner,HP,2009,Fixed,2019-11-24,doesn't load paper,doesn't load paper,en
restart_16052,The Restart Project,BEL,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2019-11-29,Refuses to print,Refuses to print,en
restart_16214,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,End of life,2019-12-07,Massive laser jet printer - second visit,Massive laser jet printer - second visit,en
restart_16224,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,End of life,2019-12-07,passed repair,passed repair,en
restart_16265,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,2009,Repairable,2019-12-14,Needed cleaning,Needed cleaning,en
restart_1642,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Repairable,2015-08-23,Error printing in black.,Error printing in black.,en
restart_16499,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,2010,Fixed,2020-01-18,Not scanning.  Installed new driver.,Not scanning.  Installed new driver.,en
restart_16654,The Restart Project,BEL,Printer/scanner,Printer/scanner,HP,2013,Repairable,2020-01-25,Does not work.The black acrtridge doesn't not work properly.Most probably a new black cartridge will resolve the issue.,Does not work . The black acrtridge doesn't not work properly . Most probably a new black cartridge will resolve the issue.,en
restart_16662,The Restart Project,BEL,Printer/scanner,Printer/scanner,HP,2013,End of life,2020-01-25,new ink cartridge added but does not work anymoreInk was leaking into the electronics which made the repair impossible,new ink cartridge added but does not work anymoreInk was leaking into the electronics which made the repair impossible,en
restart_16817,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,End of life,2020-01-26,"Ink leaked. Not fixed, other error message than before.","Ink leaked. Not fixed, other error message than before.",en
restart_16926,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,2018,Repairable,2020-02-01,Not running. Undetermined.,Not running. Undetermined.,en
restart_17096,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,2018,Fixed,2020-02-15,"clogged, needed cleaning of nozzles","clogged, needed cleaning of nozzles",en
restart_17181,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,2015,Fixed,2020-02-15,Issue with ink cartridge,Issue with ink cartridge,en
restart_1720,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Repairable,2015-09-26,"A3 printer. Not printing, no ink coming through. Needs more cleaning,","A3 printer. Not printing, no ink coming through. Needs more cleaning,",en
restart_1731,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Fixed,2015-09-26,Mononllaser printer. Paperjams. Adjusted loose spring on feeder wheel Probably fixed but needs testing and no driver available.,Mononllaser printer. Paperjams. Adjusted loose spring on feeder wheel Probably fixed but needs testing and no driver available.,en
restart_1736,The Restart Project,GBR,Printer/scanner,Printer/scanner,HP,????,Fixed,2015-09-26,extraction of ink from cartridge,extraction of ink from cartridge,en
restart_1753,The Restart Project,ITA,Printer/scanner,Printer/scanner,Epson,????,Fixed,2015-09-27,Toner replacement,Toner replacement,en
restart_17571,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,2013,Fixed,2020-07-01,Lid broken,Lid broken,en
restart_1760,The Restart Project,ESP,Printer/scanner,Printer/scanner,Unknown,????,End of life,2015-10-03,Imprime borroso - No hay piezas de cambio,blurry prints - No change parts,es
restart_17613,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,2018,Unknown,2020-07-25,Won't switch on,Won't switch on,en
restart_17618,The Restart Project,GBR,Printer/scanner,Printer/scanner,Epson,2016,Fixed,2020-08-01,Would not print,Would not print,en
restart_17676,The Restart Project,BEL,Printer/scanner,Printer/scanner,HP,????,End of life,2020-08-29,ne s'allume plus,does not light up,fr
restart_17770,The Restart Project,BEL,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2020-09-19,soudure circuit électronique,soldering electronic circuit,fr
restart_17780,The Restart Project,BEL,Printer/scanner,Printer/scanner,HP,????,Fixed,2020-09-19,Ne prenait plus les feuilles. Une pièce de monnaie coincait le chargeur papier.,Stop taking the leaves. A coin jammed paper feeder.,fr
restart_17813,The Restart Project,BEL,Printer/scanner,Printer/scanner,Unknown,????,Fixed,2020-09-22,Chute de l'imprimante. N'imprime plus. Couvercle de la charnière des cartouches déboÃ®té. Ré-emboÃ®té et test de l'imprimante OK.,Printer drop. No longer prints. Hinge cover of déboÃ®té cartridges. Re-emboÃ®té and test the printer OK.,fr
restart_17826,The Restart Project,BEL,Printer/scanner,Printer/scanner,HP,2017,End of life,2020-09-26,"printer/scanner: printer stuk, maar scanner blijft. dus deels te hergebruiken.","printer / scanner, printer part, but remains scanner. thus partly re-used.",nl
restart_17834,The Restart Project,BEL,Printer/scanner,Printer/scanner,HP,2016,Fixed,2020-09-26,papierinname geblokkeerd,paper intake blocked,nl
restart_17836,The Restart Project,BEL,Printer/scanner,Printer/scanner,HP,2016,Fixed,2020-09-26,"geen zwarte inkt, printkop bevuild",no black ink printhead soiled,nl
restart_17841,The Restart Project,BEL,Printer/scanner,Printer/scanner,Imprimante Epson,2014,Repairable,2020-09-26,Plus d'impression,More Print,fr
restart_1789,The Restart Project,GBR,Printer/scanner,Printer/scanner,Kodak,????,Repairable,2015-10-10,Needed cleaning. The man will do this and return if still not working.,Needed cleaning. The man will do this and return if still not working.,en
restart_181,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Repairable,2013-10-19,Printer - Adjustment needed - Needs professional adjustment,Printer - Adjustment needed - Needs professional adjustment,en
restart_1912,The Restart Project,GBR,Printer/scanner,Printer/scanner,Unknown,????,Repairable,2015-11-21,No power. Needs parts,No power. Needs parts,en
restart_1926,The Restart Project,GBR,Printer/scanner,Printer/scanner,Canon,????,Repairable,2015-11-21,Fuzzy printing,Fuzzy printing,en
restart_1945,The Restart Project,GBR,Printer/scanner,Printer/scanner,Samsung,????,Repairable,2015-11-28,"Were able to get a green light at the event, but owner told us it was not fixed","Were able to get a green light at the event, but owner told us it was not fixed",en
